Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN55,OUT046,4271.638563027145
FDB20,OUT010,1344.6559665236055
DRL11,OUT013,2609.008114770312
DRD60,OUT045,3719.537445442168
FDW14,OUT010,1379.3044424521058
FDL27,OUT010,1186.2355822441455
FDU09,OUT018,1228.5415206030152
DRH36,OUT027,2410.4524967213097
FDP34,OUT027,3980.6182247349802
FDE04,OUT017,3667.372092705895
FDZ57,OUT027,3758.4300852459055
FDF02,OUT010,1534.0741487664063
FDG28,OUT045,4271.638563027145
NCI31,OUT046,1344.6559665236055
FDT43,OUT013,1344.6559665236055
FDU20,OUT046,2337.5346771653503
FDD53,OUT013,1344.6559665236055
FDW15,OUT045,2674.8468521815066
NCT53,OUT045,3369.676037224761
NCG55,OUT027,3182.4304398692784
FDD48,OUT035,2158.283849114522
FDG47,OUT049,4983.96437533193
FDI21,OUT017,1421.1196686980604
FDT27,OUT017,4004.3782044744016
DRO35,OUT013,2158.283849114522
FDD33,OUT017,3965.657086807132
FDC04,OUT035,4644.1872020820865
FDY34,OUT013,3369.676037224761
DRJ49,OUT049,2170.505417155173
FDE05,OUT049,2455.1216353351433
FDU31,OUT017,4119.010667103939
NCN19,OUT027,5341.060227241394
FDK56,OUT027,4773.838524222211
FDK58,OUT017,1731.9115259545667
NCJ42,OUT035,1731.9115259545667
FDZ34,OUT027,5409.329331392204
FDA52,OUT018,3052.8852631015943
NCR29,OUT013,1344.6559665236055
FDT48,OUT035,3427.2921555053617
DRJ51,OUT019,2268.9653767195873
NCS54,OUT046,3369.676037224761
FDV01,OUT035,2674.8468521815066
DRG51,OUT027,4423.581727450982
NCG42,OUT013,2170.505417155173
FDA51,OUT049,2170.505417155173
FDV19,OUT010,2170.505417155173
NCT18,OUT045,3465.84214391891
NCS41,OUT045,3667.372092705895
FDO03,OUT046,3965.657086807132
FDL12,OUT010,1137.515421949721
FDY37,OUT010,2106.5235060489
FDI58,OUT049,1614.3191216509742
FDT28,OUT018,2170.505417155173
NCC42,OUT010,2085.3305214457823
FDO01,OUT017,2337.5346771653503
FDJ02,OUT013,2455.1216353351433
FDQ04,OUT018,1228.5415206030152
DRL47,OUT013,2170.505417155173
FDZ32,OUT035,1731.9115259545667
FDC35,OUT035,3465.84214391891
FDX14,OUT045,1421.1196686980604
FDZ35,OUT013,1731.9115259545667
FDL14,OUT013,2455.1216353351433
FDO04,OUT049,1344.6559665236055
DRK11,OUT017,2455.1216353351433
FDB44,OUT018,3354.5576251303514
FDZ50,OUT049,3427.2921555053617
FDI12,OUT027,2471.621994642856
FDU43,OUT017,4271.638563027145
FDD58,OUT010,1534.0741487664063
FDB27,OUT017,3667.372092705895
FDB04,OUT018,1534.0741487664063
NCO17,OUT013,2106.5235060489
FDL12,OUT017,1344.6559665236055
DRJ13,OUT049,3269.2779587048285
FDD57,OUT045,1731.9115259545667
FDW19,OUT035,2085.3305214457823
DRD27,OUT018,1694.1995558080828
FDH27,OUT027,3980.6182247349802
NCW30,OUT027,6201.3585978782485
FDR40,OUT018,1421.1196686980604
FDG05,OUT013,2455.1216353351433
NCY41,OUT019,1052.6176945454545
FDI38,OUT018,3667.372092705895
FDR20,OUT046,1344.6559665236055
FDE09,OUT017,1731.9115259545667
FDN50,OUT019,1534.0741487664063
DRF27,OUT045,2674.8468521815066
DRF51,OUT013,1228.5415206030152
NCO02,OUT019,1186.2355822441455
FDB51,OUT027,2410.4524967213097
FDJ50,OUT013,1344.6559665236055
FDN52,OUT013,1534.0741487664063
FDX14,OUT013,1534.0741487664063
FDT27,OUT019,2268.9653767195873
FDV10,OUT013,1344.6559665236055
FDU33,OUT046,1228.5415206030152
FDU58,OUT046,4119.010667103939
NCP42,OUT027,5545.71926361322
FDL51,OUT027,5545.71926361322
DRH15,OUT027,2410.4524967213097
FDU16,OUT017,1534.0741487664063
FDW15,OUT017,2674.8468521815066
FDQ44,OUT045,2337.5346771653503
NCI06,OUT027,4773.838524222211
DRK23,OUT019,2268.9653767195873
FDC28,OUT035,1731.9115259545667
NCY17,OUT019,1052.6176945454545
NCV05,OUT018,2170.505417155173
FDM34,OUT019,1731.9115259545667
DRD60,OUT027,5157.638066896569
FDT38,OUT046,1534.0741487664063
FDQ57,OUT018,2170.505417155173
FDE59,OUT027,2410.4524967213097
NCM43,OUT046,3369.676037224761
DRI51,OUT049,3427.2921555053617
NCG30,OUT017,2337.5346771653503
NCK54,OUT035,2106.5235060489
FDQ16,OUT019,1534.0741487664063
FDI36,OUT013,3427.2921555053617
FDX16,OUT027,3980.6182247349802
FDA34,OUT046,3369.676037224761
FDJ48,OUT018,3685.5710473819818
FDU47,OUT035,2396.475298039214
FDS39,OUT046,2337.5346771653503
FDD11,OUT046,4271.638563027145
FDM16,OUT027,2410.4524967213097
FDU56,OUT018,3354.5576251303514
FDQ32,OUT017,2337.5346771653503
DRK35,OUT013,1344.6559665236055
FDA58,OUT049,4004.3782044744016
DRG48,OUT019,2106.5235060489
FDT59,OUT010,2918.504985931147
FDQ31,OUT019,1344.6559665236055
FDS51,OUT018,1344.6559665236055
FDW32,OUT027,2471.621994642856
FDI15,OUT027,5654.037285217387
NCV30,OUT017,1367.9724074074072
DRG25,OUT049,3719.8763989784147
FDT02,OUT013,1344.6559665236055
FDO33,OUT027,3148.9417595419845
FDP38,OUT035,1344.6559665236055
FDZ45,OUT035,4119.010667103939
NCA54,OUT027,5136.801321085318
FDU33,OUT017,1344.6559665236055
FDN58,OUT017,4119.010667103939
FDI05,OUT045,1421.1196686980604
FDM57,OUT019,1344.6559665236055
NCS42,OUT027,2556.221119638817
FDB57,OUT045,4119.010667103939
FDC03,OUT045,3465.84214391891
FDZ58,OUT013,2106.5235060489
NCK29,OUT045,2447.522865795206
NCR53,OUT045,3685.5710473819818
FDE26,OUT027,3794.4971256038684
FDU52,OUT049,2609.008114770312
FDE41,OUT027,2556.221119638817
FDU38,OUT018,3354.5576251303514
FDA52,OUT017,3427.2921555053617
FDW46,OUT046,1421.1196686980604
DRI59,OUT035,3719.8763989784147
FDT38,OUT035,1534.0741487664063
FDL33,OUT018,3354.5576251303514
FDQ01,OUT027,6014.784980392151
FDJ08,OUT046,3369.676037224761
FDQ47,OUT049,1344.6559665236055
NCZ18,OUT013,4119.010667103939
FDE29,OUT017,1344.6559665236055
FDF10,OUT027,3758.4300852459055
FDC48,OUT049,1534.0741487664063
FDY58,OUT013,4119.010667103939
NCX30,OUT010,2918.504985931147
FDV11,OUT013,3369.676037224761
FDT46,OUT046,1344.6559665236055
DRD01,OUT019,1052.6176945454545
FDQ11,OUT013,5409.329331392204
NCM41,OUT017,1614.3191216509742
NCC55,OUT013,1367.9724074074072
FDG45,OUT027,5545.71926361322
NCQ54,OUT049,3369.676037224761
FDM34,OUT045,2170.505417155173
FDD17,OUT019,2609.008114770312
FDN38,OUT027,6014.784980392151
FDB53,OUT018,2170.505417155173
NCL06,OUT035,5409.329331392204
NCV18,OUT019,1367.9724074074072
FDX25,OUT013,3427.2921555053617
FDB39,OUT046,1344.6559665236055
FDC33,OUT049,3427.2921555053617
NCO14,OUT018,1228.5415206030152
FDA58,OUT027,6014.784980392151
NCQ02,OUT017,3427.2921555053617
NCR53,OUT017,3685.5710473819818
FDN52,OUT046,1534.0741487664063
FDG26,OUT046,4983.96437533193
FDE23,OUT027,2410.4524967213097
DRI37,OUT013,1228.5415206030152
DRH37,OUT018,2609.008114770312
FDO01,OUT035,2337.5346771653503
FDK45,OUT049,2158.283849114522
FDP23,OUT049,4004.3782044744016
FDM33,OUT035,4119.010667103939
FDD36,OUT017,2170.505417155173
FDL56,OUT017,1534.0741487664063
FDT27,OUT010,2609.008114770312
FDG52,OUT017,1344.6559665236055
NCL42,OUT035,4271.638563027145
DRJ24,OUT046,3369.676037224761
FDV38,OUT046,1228.5415206030152
FDT35,OUT045,3369.676037224761
FDY51,OUT045,3832.7725078608205
FDC37,OUT017,1731.9115259545667
NCP43,OUT013,3427.2921555053617
FDO33,OUT045,2170.505417155173
FDW04,OUT018,2158.283849114522
NCC31,OUT046,2556.221119638817
FDK22,OUT049,4119.010667103939
FDJ50,OUT017,1344.6559665236055
FDV13,OUT017,1534.0741487664063
DRL60,OUT017,2674.8468521815066
FDW03,OUT017,1731.9115259545667
FDY27,OUT035,3427.2921555053617
FDB39,OUT027,2410.4524967213097
FDU59,OUT045,3269.532070498075
FDZ57,OUT049,2170.505417155173
FDO21,OUT049,3832.7725078608205
FDS43,OUT018,3354.5576251303514
FDU28,OUT010,2455.1216353351433
FDC51,OUT010,2106.5235060489
FDW16,OUT010,1379.3044424521058
FDP32,OUT010,1731.9115259545667
FDB60,OUT019,2455.1216353351433
NCQ30,OUT046,2158.283849114522
FDD26,OUT049,3427.2921555053617
FDI44,OUT045,1534.0741487664063
DRH23,OUT046,1228.5415206030152
FDO44,OUT046,2085.3305214457823
FDG04,OUT046,3427.2921555053617
FDM32,OUT027,2556.221119638817
FDM09,OUT013,3369.676037224761
FDZ47,OUT013,1731.9115259545667
FDM40,OUT027,3758.4300852459055
FDY48,OUT017,1731.9115259545667
NCM30,OUT045,1367.9724074074072
FDX36,OUT010,2609.008114770312
DRF03,OUT017,1344.6559665236055
FDN51,OUT049,5288.675986157371
FDM57,OUT049,1534.0741487664063
FDB35,OUT049,1614.3191216509742
FDY13,OUT027,2556.221119638817
FDA37,OUT017,2337.5346771653503
NCX53,OUT017,2170.505417155173
FDD59,OUT018,1421.1196686980604
FDX10,OUT019,1052.6176945454545
FDC03,OUT018,3354.5576251303514
FDW43,OUT035,4119.010667103939
FDW10,OUT046,3427.2921555053617
FDY14,OUT027,5840.571415044253
FDV43,OUT045,1344.6559665236055
FDO40,OUT013,2556.221119638817
FDP46,OUT027,2471.621994642856
NCE43,OUT019,2106.5235060489
FDD05,OUT035,2170.505417155173
FDJ60,OUT010,2170.505417155173
DRE27,OUT018,1694.1995558080828
FDO11,OUT035,4271.638563027145
DRG11,OUT027,2841.711117695476
FDK33,OUT010,3354.5576251303514
DRM23,OUT045,3269.532070498075
FDJ02,OUT027,3980.6182247349802
NCZ05,OUT045,1731.9115259545667
NCL30,OUT013,2170.505417155173
FDZ19,OUT018,3052.8852631015943
FDM45,OUT049,2337.5346771653503
FDO36,OUT046,3369.676037224761
NCK31,OUT045,1344.6559665236055
DRJ37,OUT045,2609.008114770312
FDP24,OUT018,2106.5235060489
FDF46,OUT013,2106.5235060489
FDX46,OUT019,1052.6176945454545
NCL18,OUT045,3465.84214391891
FDJ26,OUT013,3719.8763989784147
FDJ07,OUT045,2106.5235060489
FDY15,OUT013,2455.1216353351433
DRG01,OUT045,1421.1196686980604
FDF58,OUT045,1421.1196686980604
FDZ14,OUT019,2085.3305214457823
FDP31,OUT049,1421.1196686980604
FDH45,OUT013,1228.5415206030152
FDA09,OUT010,2395.718448918912
FDW31,OUT035,3583.9815896507234
FDA57,OUT046,1137.515421949721
NCE55,OUT035,3369.676037224761
FDC17,OUT019,2887.4129810026393
FDC59,OUT013,1421.1196686980604
FDA22,OUT013,2877.3076156941515
FDK52,OUT035,4004.3782044744016
NCM26,OUT046,2556.221119638817
NCT53,OUT035,3369.676037224761
FDW45,OUT018,2170.505417155173
NCI18,OUT035,4004.3782044744016
FDE38,OUT018,2455.1216353351433
FDF08,OUT019,1344.6559665236055
FDY58,OUT010,2918.504985931147
FDF58,OUT019,1186.2355822441455
FDX39,OUT017,4004.3782044744016
FDB44,OUT049,4004.3782044744016
FDF28,OUT013,2170.505417155173
FDE39,OUT013,2106.5235060489
FDT37,OUT018,3743.4188875000013
FDZ45,OUT017,4004.3782044744016
FDO40,OUT035,2674.8468521815066
FDM57,OUT027,2471.621994642856
DRG36,OUT017,3427.2921555053617
FDY36,OUT010,1186.2355822441455
DRL60,OUT027,3980.6182247349802
FDS25,OUT019,1538.389878346452
DRF49,OUT027,3182.4304398692784
FDP16,OUT045,4271.638563027145
FDS60,OUT049,3427.2921555053617
FDU15,OUT027,2410.4524967213097
FDK43,OUT046,2337.5346771653503
FDN25,OUT046,1344.6559665236055
FDE53,OUT049,1731.9115259545667
FDB22,OUT013,2447.522865795206
FDE39,OUT017,2158.283849114522
FDX35,OUT035,3719.8763989784147
NCG54,OUT049,3369.676037224761
FDH27,OUT035,2455.1216353351433
NCK42,OUT013,4119.010667103939
FDS25,OUT049,1731.9115259545667
FDI10,OUT018,3269.532070498075
FDU35,OUT035,1731.9115259545667
FDI04,OUT017,3667.372092705895
DRK23,OUT035,4271.638563027145
FDB53,OUT019,2106.5235060489
FDY02,OUT049,5458.019397960666
FDM60,OUT035,1344.6559665236055
NCJ31,OUT010,2887.4129810026393
DRP35,OUT017,2447.522865795206
NCQ30,OUT018,2106.5235060489
DRL11,OUT010,2170.505417155173
FDU01,OUT013,3719.8763989784147
FDR39,OUT035,3427.2921555053617
FDO08,OUT046,3052.8852631015943
FDC02,OUT045,5303.425224073295
NCZ29,OUT035,2337.5346771653503
FDF29,OUT010,2085.3305214457823
FDZ23,OUT017,3667.372092705895
NCU53,OUT018,2455.1216353351433
NCW30,OUT013,5458.019397960666
NCM26,OUT027,3980.6182247349802
FDV50,OUT027,3354.9251012345662
FDW15,OUT049,2609.008114770312
FDI35,OUT027,5157.638066896569
FDO11,OUT017,4271.638563027145
FDN48,OUT046,1614.3191216509742
NCA17,OUT049,2674.8468521815066
NCN54,OUT013,1534.0741487664063
FDP22,OUT013,1228.5415206030152
NCB54,OUT035,2337.5346771653503
FDD08,OUT045,1344.6559665236055
DRM48,OUT010,1052.6176945454545
FDG41,OUT027,3148.9417595419845
FDE44,OUT027,2410.4524967213097
FDE26,OUT035,2609.008114770312
NCS38,OUT013,2106.5235060489
NCJ54,OUT018,3354.5576251303514
FDI40,OUT019,1534.0741487664063
FDN45,OUT018,3465.84214391891
FDU43,OUT046,4271.638563027145
FDI04,OUT010,2455.1216353351433
NCC07,OUT018,1694.1995558080828
NCC07,OUT019,1534.0741487664063
NCD18,OUT045,4119.010667103939
FDU55,OUT035,5303.425224073295
FDX59,OUT035,1344.6559665236055
FDR52,OUT049,3427.2921555053617
NCP17,OUT013,1421.1196686980604
FDQ32,OUT045,2337.5346771653503
NCT17,OUT049,3465.84214391891
FDO10,OUT049,1344.6559665236055
FDE32,OUT049,1344.6559665236055
FDN44,OUT045,3269.2779587048285
FDH02,OUT035,1534.0741487664063
FDK60,OUT013,1731.9115259545667
FDS24,OUT019,1344.6559665236055
FDL03,OUT010,2918.504985931147
FDB46,OUT027,5545.71926361322
FDO48,OUT049,4119.010667103939
FDZ39,OUT049,1731.9115259545667
FDT02,OUT027,2339.1851204678346
FDC50,OUT013,1645.5197765642804
FDP39,OUT035,1344.6559665236055
DRG15,OUT018,1228.5415206030152
FDP10,OUT018,1645.5197765642804
FDF53,OUT027,5071.978585777779
FDN34,OUT045,3427.2921555053617
FDK02,OUT045,2447.522865795206
FDC23,OUT045,3667.372092705895
FDJ10,OUT019,1731.9115259545667
FDE53,OUT035,1731.9115259545667
FDR25,OUT035,4270.767236082471
FDW50,OUT046,3052.8852631015943
FDS09,OUT049,1344.6559665236055
FDW49,OUT010,2455.1216353351433
FDU51,OUT046,3369.676037224761
FDF28,OUT018,2158.283849114522
NCY30,OUT018,3354.5576251303514
FDD44,OUT045,5409.329331392204
FDX09,OUT017,3465.84214391891
NCF30,OUT013,2170.505417155173
FDZ50,OUT019,2396.475298039214
FDW37,OUT013,1534.0741487664063
FDD11,OUT049,4619.051718753353
DRH39,OUT018,1421.1196686980604
FDA36,OUT049,3427.2921555053617
NCG43,OUT049,1614.3191216509742
FDF02,OUT035,1731.9115259545667
FDP57,OUT027,2880.4054543307075
NCE42,OUT017,4119.010667103939
NCR38,OUT027,6014.784980392151
FDP03,OUT019,1731.9115259545667
FDO51,OUT035,1344.6559665236055
NCQ42,OUT046,2337.5346771653503
NCM41,OUT046,1614.3191216509742
FDH48,OUT027,2556.221119638817
DRF60,OUT046,4198.7524090509
FDJ27,OUT035,1731.9115259545667
FDQ14,OUT013,2455.1216353351433
FDN27,OUT017,2106.5235060489
NCQ02,OUT046,3427.2921555053617
FDJ33,OUT049,2337.5346771653503
FDP07,OUT027,5270.670954761906
DRE01,OUT049,4167.42720015058
FDU36,OUT045,1731.9115259545667
FDL28,OUT017,4004.3782044744016
NCX53,OUT046,2170.505417155173
FDZ39,OUT013,1731.9115259545667
NCP42,OUT013,3719.8763989784147
FDJ14,OUT035,1534.0741487664063
FDK04,OUT049,1344.6559665236055
NCC19,OUT017,3465.84214391891
FDS09,OUT018,1228.5415206030152
FDZ02,OUT046,1731.9115259545667
FDD35,OUT018,2158.283849114522
NCY42,OUT017,2455.1216353351433
FDB05,OUT045,4270.767236082471
FDF20,OUT035,3719.8763989784147
NCO41,OUT018,1694.1995558080828
FDC40,OUT027,2556.221119638817
FDV58,OUT045,3667.372092705895
FDZ57,OUT045,2337.5346771653503
DRM35,OUT046,3369.676037224761
DRN36,OUT018,1645.5197765642804
FDQ13,OUT046,1534.0741487664063
DRO35,OUT010,1731.9115259545667
NCD43,OUT035,1731.9115259545667
FDA51,OUT018,2106.5235060489
NCX17,OUT027,5840.571415044253
NCZ17,OUT049,1344.6559665236055
FDR11,OUT027,4161.298998268386
FDW34,OUT049,4271.638563027145
FDN50,OUT017,1614.3191216509742
FDS09,OUT046,1344.6559665236055
FDS48,OUT018,2170.505417155173
FDL44,OUT049,3369.676037224761
DRF48,OUT018,3354.5576251303514
FDA14,OUT018,2337.5346771653503
NCD30,OUT049,1731.9115259545667
FDI16,OUT017,1344.6559665236055
NCG06,OUT035,5303.425224073295
DRZ24,OUT035,2170.505417155173
NCS17,OUT045,1731.9115259545667
FDB37,OUT045,4619.051718753353
FDE10,OUT035,2396.475298039214
FDC57,OUT045,3667.372092705895
FDM12,OUT018,3354.5576251303514
FDE24,OUT049,2447.522865795206
FDW22,OUT045,4119.010667103939
DRD01,OUT027,2410.4524967213097
NCZ18,OUT027,6014.784980392151
FDN49,OUT045,1344.6559665236055
FDR22,OUT035,2106.5235060489
FDV08,OUT019,1052.6176945454545
FDY39,OUT046,3465.84214391891
FDV36,OUT049,2337.5346771653503
FDO60,OUT045,1344.6559665236055
FDU04,OUT027,3640.3541330434796
FDR20,OUT027,2410.4524967213097
FDW19,OUT019,1645.5197765642804
FDU40,OUT049,3667.372092705895
FDK15,OUT045,1731.9115259545667
DRF15,OUT035,2674.8468521815066
FDQ25,OUT017,3427.2921555053617
FDI48,OUT019,1052.6176945454545
FDS49,OUT046,1534.0741487664063
FDV22,OUT046,2674.8468521815066
NCV42,OUT046,1731.9115259545667
FDX26,OUT046,3427.2921555053617
FDI33,OUT018,1421.1196686980604
FDZ14,OUT049,2337.5346771653503
FDG10,OUT013,1344.6559665236055
FDM38,OUT018,1228.5415206030152
FDG26,OUT027,6014.784980392151
FDH46,OUT035,1731.9115259545667
FDN13,OUT018,1694.1995558080828
FDU57,OUT035,2674.8468521815066
NCI06,OUT046,3369.676037224761
FDM38,OUT045,1344.6559665236055
NCG42,OUT010,2085.3305214457823
FDL39,OUT045,3427.2921555053617
FDT31,OUT019,2455.1216353351433
FDV59,OUT013,4004.3782044744016
FDB49,OUT035,1731.9115259545667
FDD58,OUT049,1731.9115259545667
DRN59,OUT046,1344.6559665236055
FDX48,OUT049,2674.8468521815066
FDQ11,OUT049,4727.108911979176
FDY12,OUT049,1344.6559665236055
FDQ11,OUT045,5391.00830739777
DRI11,OUT017,2158.283849114522
FDY32,OUT027,4226.048243724696
FDS51,OUT045,1344.6559665236055
FDR19,OUT010,2106.5235060489
DRB13,OUT018,3269.2779587048285
FDS21,OUT035,1379.3044424521058
FDQ40,OUT045,3427.2921555053617
NCE55,OUT013,3354.5576251303514
FDX43,OUT027,4226.048243724696
FDS12,OUT049,2447.522865795206
DRK01,OUT027,2880.4054543307075
FDN25,OUT017,1344.6559665236055
FDB60,OUT046,3667.372092705895
FDQ13,OUT017,1534.0741487664063
DRK13,OUT045,3427.2921555053617
DRF25,OUT018,1228.5415206030152
NCD42,OUT019,1052.6176945454545
FDW25,OUT045,1534.0741487664063
NCV29,OUT027,5118.981376494423
NCK42,OUT035,3965.657086807132
DRJ13,OUT027,4226.048243724696
DRD15,OUT017,4004.3782044744016
FDM27,OUT045,2674.8468521815066
FDZ50,OUT018,3354.5576251303514
FDC04,OUT046,4619.051718753353
FDF50,OUT049,3427.2921555053617
FDP15,OUT045,5391.00830739777
FDK46,OUT035,5303.425224073295
FDZ56,OUT018,2830.86529269163
FDY60,OUT049,2396.475298039214
FDB10,OUT035,4271.638563027145
FDR57,OUT045,2674.8468521815066
FDU58,OUT049,4004.3782044744016
FDH02,OUT046,1534.0741487664063
FDP48,OUT013,3427.2921555053617
FDI46,OUT035,4271.638563027145
FDW56,OUT013,3427.2921555053617
NCM19,OUT010,1731.9115259545667
FDS50,OUT027,5654.037285217387
FDK24,OUT013,1228.5415206030152
FDO36,OUT017,3427.2921555053617
FDK45,OUT027,3182.4304398692784
NCL05,OUT045,1344.6559665236055
FDL32,OUT018,2106.5235060489
FDA28,OUT049,2337.5346771653503
FDY36,OUT018,1344.6559665236055
FDP32,OUT018,2158.283849114522
FDL50,OUT046,2337.5346771653503
DRC24,OUT049,2825.8951546162325
NCS18,OUT017,1731.9115259545667
FDD16,OUT017,1421.1196686980604
NCV18,OUT013,1534.0741487664063
FDX07,OUT046,3719.8763989784147
NCZ05,OUT027,2880.4054543307075
NCI31,OUT013,1344.6559665236055
FDK14,OUT049,1534.0741487664063
NCR06,OUT045,1367.9724074074072
NCF54,OUT049,3427.2921555053617
DRG23,OUT010,2106.5235060489
FDD53,OUT046,1344.6559665236055
NCM31,OUT027,3758.4300852459055
FDT16,OUT017,5391.00830739777
FDR40,OUT035,1534.0741487664063
DRG25,OUT017,3719.8763989784147
FDT10,OUT035,1344.6559665236055
FDY32,OUT013,2830.86529269163
FDN50,OUT035,1614.3191216509742
FDZ35,OUT019,1534.0741487664063
NCP54,OUT045,2170.505417155173
NCD07,OUT035,2106.5235060489
FDS02,OUT018,3354.5576251303514
DRN59,OUT018,1228.5415206030152
DRB24,OUT013,2455.1216353351433
FDP37,OUT027,3758.4300852459055
DRB01,OUT018,3269.532070498075
FDR47,OUT046,3427.2921555053617
NCM31,OUT010,1731.9115259545667
NCF06,OUT027,6201.3585978782485
NCV17,OUT027,3758.4300852459055
FDS10,OUT049,3667.372092705895
FDN52,OUT035,1534.0741487664063
FDZ48,OUT013,2106.5235060489
FDJ48,OUT049,4198.7524090509
DRB13,OUT027,5270.670954761906
FDV59,OUT017,4004.3782044744016
FDL32,OUT035,2158.283849114522
FDZ12,OUT035,2396.475298039214
NCR06,OUT027,2339.1851204678346
FDP51,OUT017,2158.283849114522
FDY22,OUT013,2170.505417155173
FDZ38,OUT049,3369.676037224761
NCO54,OUT035,1367.9724074074072
FDR23,OUT035,3427.2921555053617
FDM38,OUT049,1344.6559665236055
FDS25,OUT013,2106.5235060489
FDZ22,OUT013,1534.0741487664063
FDZ20,OUT019,2887.4129810026393
FDD45,OUT010,1421.1196686980604
FDN03,OUT049,4198.7524090509
NCW30,OUT046,5303.425224073295
FDY24,OUT027,2410.4524967213097
FDJ26,OUT019,2268.9653767195873
FDM15,OUT049,2455.1216353351433
NCW54,OUT027,2410.4524967213097
FDA23,OUT045,1731.9115259545667
FDA39,OUT019,1052.6176945454545
FDZ12,OUT017,2609.008114770312
NCB42,OUT046,2106.5235060489
FDL16,OUT046,1228.5415206030152
FDO24,OUT019,2170.505417155173
NCP42,OUT046,3667.372092705895
FDR19,OUT018,2170.505417155173
DRL01,OUT045,4119.010667103939
FDV37,OUT046,3427.2921555053617
FDI41,OUT010,2106.5235060489
FDF58,OUT049,1421.1196686980604
NCF43,OUT018,2158.283849114522
FDN02,OUT049,3667.372092705895
NCP41,OUT035,1731.9115259545667
NCY17,OUT027,2410.4524967213097
FDL58,OUT027,5654.037285217387
NCA30,OUT027,4724.98861040581
FDE46,OUT018,2170.505417155173
FDY38,OUT035,4004.3782044744016
NCH29,OUT027,2880.4054543307075
FDO20,OUT045,4270.767236082471
FDP44,OUT018,1694.1995558080828
FDM02,OUT027,2556.221119638817
FDJ14,OUT027,2556.221119638817
FDH04,OUT010,1379.3044424521058
DRK23,OUT046,4271.638563027145
NCW05,OUT046,1731.9115259545667
FDF12,OUT049,2455.1216353351433
FDL51,OUT019,2830.86529269163
FDN03,OUT018,3727.6665791855135
DRJ37,OUT049,2609.008114770312
FDM12,OUT019,2268.9653767195873
FDA16,OUT045,4119.010667103939
NCB07,OUT017,3667.372092705895
NCI17,OUT019,1534.0741487664063
FDR51,OUT046,2455.1216353351433
FDJ55,OUT045,4004.3782044744016
NCZ17,OUT013,1344.6559665236055
FDU25,OUT013,1344.6559665236055
NCG18,OUT045,1731.9115259545667
DRM11,OUT017,5409.329331392204
FDH16,OUT035,1614.3191216509742
FDZ04,OUT018,1228.5415206030152
NCX53,OUT035,2170.505417155173
FDX38,OUT027,2339.1851204678346
FDX09,OUT046,3427.2921555053617
NCW05,OUT018,1694.1995558080828
NCS41,OUT017,3667.372092705895
FDI26,OUT046,3382.2993830838423
NCZ41,OUT027,3758.4300852459055
NCK06,OUT046,2170.505417155173
FDX23,OUT027,2880.4054543307075
NCA42,OUT046,2854.6408651641955
FDC20,OUT049,1344.6559665236055
DRC49,OUT018,2170.505417155173
FDX01,OUT013,2158.283849114522
FDC08,OUT045,3719.8763989784147
FDC02,OUT017,5303.425224073295
FDK10,OUT045,3667.372092705895
DRC24,OUT013,2584.438987919464
FDW16,OUT019,1379.3044424521058
NCU06,OUT018,3354.5576251303514
DRA59,OUT045,3427.2921555053617
FDR24,OUT019,1379.3044424521058
DRL35,OUT018,1228.5415206030152
FDA49,OUT013,1534.0741487664063
NCC55,OUT046,1367.9724074074072
DRD24,OUT019,1731.9115259545667
NCE55,OUT049,3369.676037224761
FDT33,OUT045,3369.676037224761
NCT53,OUT013,2877.3076156941515
FDS26,OUT046,5391.00830739777
FDL22,OUT018,1534.0741487664063
FDP44,OUT017,1731.9115259545667
FDC52,OUT018,2337.5346771653503
FDI53,OUT010,2106.5235060489
FDZ23,OUT046,3465.84214391891
NCT18,OUT013,3427.2921555053617
FDR13,OUT046,2158.283849114522
FDB09,OUT010,1731.9115259545667
FDZ60,OUT013,1731.9115259545667
FDB11,OUT046,3832.7725078608205
FDC10,OUT018,2106.5235060489
FDW56,OUT035,3465.84214391891
FDK14,OUT027,2471.621994642856
DRE27,OUT027,2852.885860504199
FDA38,OUT017,4983.96437533193
FDT11,OUT045,3719.8763989784147
FDP15,OUT035,5391.00830739777
FDV27,OUT035,1534.0741487664063
FDS36,OUT027,2880.4054543307075
FDY40,OUT027,2339.1851204678346
NCF19,OUT049,1367.9724074074072
FDF53,OUT045,3465.84214391891
FDS14,OUT027,3980.6182247349802
FDE56,OUT046,1379.3044424521058
FDZ19,OUT035,3427.2921555053617
FDZ46,OUT013,2106.5235060489
FDR16,OUT046,3427.2921555053617
FDG29,OUT018,1228.5415206030152
NCE30,OUT017,3719.8763989784147
FDZ40,OUT046,1344.6559665236055
FDG58,OUT018,2170.505417155173
DRH03,OUT013,1731.9115259545667
FDZ47,OUT045,1731.9115259545667
FDV04,OUT018,2447.522865795206
FDZ10,OUT018,2106.5235060489
FDG46,OUT017,2158.283849114522
NCF07,OUT045,1731.9115259545667
FDY44,OUT035,3832.7725078608205
FDB21,OUT013,4119.010667103939
FDS20,OUT035,3465.84214391891
FDS49,OUT049,1534.0741487664063
FDX55,OUT027,5633.574519655688
NCQ02,OUT018,3269.2779587048285
FDR25,OUT013,4198.7524090509
DRG39,OUT045,1344.6559665236055
FDB46,OUT046,3719.8763989784147
NCC30,OUT018,3354.5576251303514
